"año";"NCODI";"biopsias_hosp";"biopsias_CEP";"necropsias_hosp";"angio_hosp";"angio_CEP";"densiometrias_hosp";"densiometrias_CEP";"gamma_hosp";"gamma_CEP";"mamo_hosp";"mamo_CEP";"pet_hosp";"pet_CEP";"resonancia_hosp";"resonancia_CEP";"rx_hosp";"rx_CEP";"spect_hosp";"spect_CEP";"tac_hosp";"tac_CEP";"Colonosopia";"Broncoscopia";"ERCP"
2010;906,00;1301;0;0;0;0;0;0;0;0;0;0;271;0;738;0;22839;0;0;0;768;0;;;
2010;370,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9049;0;0;0;0;0;0;0;0
2010;418,00;0;0;0;0;0;0;0;0;0;0;0;0;0;3315;0;16947;0;0;0;0;0;0;0;0
2010;574,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1334;0;20064;0;0;0;0;0;0;0;0
2010;399,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6665;0;0;0;0;0;0;0;0
2010;195,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5723;0;0;0;0;0;0;0;0
2010;783,00;19712;0;47;3388;0;1057;0;2548;0;9890;0;0;0;5695;0;149693;127688;566;0;23102;0;0;0;0
2010;188,00;0;0;0;0;0;3198;0;0;0;2100;0;1557;0;7122;0;39464;0;0;0;13717;0;0;0;0
2010;263,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29054;0;0;0;0;0;0;0;0
2010;194,00;5;0;0;0;0;0;0;0;0;3043;0;0;0;0;0;19856;0;0;0;0;0;0;0;0
2010;214,00;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3658;0;0;0;0;0;0;0;0
2010;785,00;27931;0;91;3292;0;6346;0;7970;0;8544;15484;1088;0;10396;0;168986;0;1468;0;39201;0;0;0;0
2010;780,00;5658;0;3;0;0;0;0;0;0;1167;0;0;0;0;0;36005;45741;0;0;7281;0;0;0;0
2010;83,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;782,00;13471;0;12;232;0;0;0;0;0;4187;0;0;0;0;0;91174;68943;0;0;12598;0;0;0;0
2010;369,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5564;0;0;0;0;0;0;0;0
2010;84,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;713,00;0;0;0;0;0;0;0;0;0;290;0;0;0;3182;0;38866;0;0;0;6133;0;0;0;0
2010;85,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;86,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;941,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1045,00;45;0;2;15;0;110;0;113;0;418;0;25;0;1398;0;1625;0;0;0;574;0;0;0;0
2010;937,00;14858;0;9;0;0;2350;0;0;0;4087;0;0;0;3605;0;103313;0;0;0;15294;0;0;0;0
2010;1004,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;737,00;17698;0;36;404;0;0;0;5919;0;5859;3442;0;0;4600;0;113490;36337;1000;0;15847;0;;;
2010;765,00;32515;0;93;414;0;5751;0;8796;0;8474;6671;0;0;13110;0;255730;92841;431;0;41486;0;;;
2010;329,00;6325;0;0;0;0;0;0;0;0;1389;2828;0;0;2337;0;33247;42393;0;0;5530;0;;;
2010;87,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;527,00;3783;0;1;0;0;0;0;0;0;3409;0;0;0;0;0;17698;0;0;0;3688;0;0;0;0
2010;562,00;270;0;0;0;0;0;0;0;0;0;0;0;0;6133;0;64787;0;0;0;2083;0;;;
2010;251,00;0;0;0;0;0;1702;0;0;0;519;0;0;0;4310;0;19609;0;0;0;2579;0;;;
2010;129,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;154,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1885;0;0;0;0;0;0;0;0
2010;516,00;0;0;0;0;0;515;0;0;0;2081;0;841;0;8606;0;67693;0;0;0;3570;0;;;
2010;184,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9135;0;0;0;0;0;;;
2010;652,00;1043;0;0;0;0;591;0;0;0;1053;0;0;0;0;0;20152;0;0;0;1742;0;0;0;0
2010;637,00;5743;0;6;0;0;0;0;0;0;1282;0;0;0;0;0;34971;0;0;0;3113;0;0;0;0
2010;88,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;907,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;970,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;1019,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9466;0;0;0;0;0;;;
2010;1016,00;0;0;0;4;0;0;0;0;0;168;0;0;0;5711;0;12010;0;0;0;725;0;;;
2010;1047,00;2270;0;0;0;0;446;0;0;0;902;0;0;0;1638;0;51643;0;0;0;4214;0;0;0;0
2010;635,00;3162;0;1;0;0;0;0;0;0;353;0;0;0;0;0;35509;0;0;0;5280;0;0;0;0
2010;206,00;1064;0;0;0;0;1093;0;0;0;1131;0;0;0;2604;0;13616;0;0;0;1240;0;;;
2010;58,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;572,00;8411;0;17;0;0;0;0;0;0;3705;0;0;0;4834;0;103253;0;0;0;8180;0;0;0;0
2010;180,00;0;0;0;0;0;0;0;0;0;7679;0;0;0;0;0;1983;0;0;0;0;0;;;
2010;549,00;2095;0;4;0;0;0;0;0;0;1601;0;0;0;0;0;23584;0;0;0;2173;0;;;
2010;582,00;2736;0;3;0;0;0;0;0;0;3570;0;0;0;0;0;36507;0;0;0;2698;0;0;0;0
2010;743,00;12255;0;65;40;0;0;0;0;0;6075;0;0;0;7152;0;182227;0;0;0;15214;0;0;0;0
2010;795,00;4790;0;0;0;0;0;0;0;0;15351;0;0;0;0;0;5852;0;0;0;0;0;;;
2010;269,00;25;0;0;0;0;0;0;0;0;0;0;0;0;2398;0;23956;0;0;0;0;0;0;0;0
2010;634,00;6850;0;6;0;0;0;0;0;0;3210;0;0;0;7693;0;42873;0;0;0;5160;0;;;
2010;1,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;717,00;4538;0;10;0;0;0;0;0;0;1568;0;0;0;4467;0;53889;0;0;0;7384;0;0;0;0
2010;373,00;0;0;0;0;0;0;0;0;0;4365;0;0;0;0;0;3216;0;0;0;0;0;;;
2010;535,00;6958;0;4;0;0;0;0;0;0;5036;0;0;0;4445;0;33441;14746;0;0;5426;0;;;
2010;824,00;25054;0;163;791;0;6878;0;0;0;13886;0;0;0;15873;0;244306;56191;0;0;41969;0;;;
2010;888,00;2740;0;6;66;0;0;0;0;0;3342;0;0;0;0;0;34546;0;0;0;3342;0;0;0;0
2010;902,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;;;
2010;968,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;346,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
2010;27,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;165,00;840;0;0;0;0;0;0;0;0;550;0;0;0;0;0;5965;0;0;0;1152;0;;;
2010;956,00;11812;0;3;0;0;1586;0;0;0;4211;0;0;0;5677;0;128567;0;0;0;15535;0;;;
2010;413,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;149,00;0;0;0;0;0;0;0;0;0;826;0;0;0;0;0;2029;0;0;0;0;0;0;0;0
2010;612,00;0;0;0;0;0;1615;0;0;0;4093;0;0;0;6666;0;26521;0;0;0;2167;0;;;
2010;559,00;654;0;0;0;0;0;0;0;0;956;0;0;0;2808;0;5888;0;0;0;878;0;;;
2010;7,00;0;0;0;0;0;0;0;0;0;1083;0;0;0;0;0;2043;0;0;0;612;0;;;
